area_ratio,R_min,R_max,R_mean,R_median,R_std,G_min,G_max,G_mean,G_median,G_std,B_min,B_max,B_mean,B_median,B_std,area,perimeter,eccentricity,solidity,extent,convex_area,major_axis_length,minor_axis_length,aspect_ratio,compactness,roundness,orientation,contrast,dissimilarity,homogeneity,energy,edge_density,H_mean,H_std,S_mean,S_std,V_mean,V_std,ID,bug_type,species
0.0136309166666666,12,255,120.44338849796112,124.0,45.803679936673696,2,246,89.04904292325656,90.0,42.44465622019857,0,255,82.30172524469496,80.0,46.70092122044808,327064.0,6454.108186144573,0.6146827430995575,0.7535689599557625,0.5802134483835258,434020.0,800.4858456496007,631.4027787597522,1.2677895514206856,127.36196120165592,0.0986665916243427,-0.5232588337344513,2.472995779091581,0.4878151469501451,0.8379760256368107,0.4212938149253839,0.0330528683753888,0.2340522642384581,0.3519291854852225,0.3845126826768782,0.1803792276214487,0.4742509728640953,0.1818382167957995,11,Bee,Apis mellifera
0.0180400833333333,10,235,109.42017544264854,108.0,44.65068681391251,0,195,75.59593451619311,72.0,37.5926957726924,0,255,82.70238727648155,73.0,51.19626268048209,432857.0,7592.299095003583,0.3612999030899757,0.7072145005628543,0.5395604806541683,612059.0,901.6971318543988,840.7871896259669,1.0724439465538578,133.16870363189742,0.0943642933484951,-1.3966312077363052,1.4752922502520691,0.2334058759521218,0.921183272591894,0.4677731129145139,0.0149914935340258,0.5118612248635023,0.4236078905476044,0.3886007075877717,0.1589226488209549,0.4385043799070896,0.1906508971833784,12,Bee,Apis mellifera
0.01632,5,255,104.91751429738562,100.0,47.95069201817908,3,255,78.35397263071896,71.0,42.87685784035862,0,255,52.593098958333336,43.0,39.57152026858,391546.0,9566.724814791747,0.8959043742890133,0.6383437293153651,0.5403556129659071,613378.0,1142.39095456907,507.5036966905311,2.2510002626950016,233.74577618454083,0.0537608457336918,1.508655165702465,2.758788479812601,0.346358367770878,0.8984421177321431,0.4640737028058359,0.022319581826261,0.105487093573275,0.1457669180004769,0.5220495908130219,0.2174449535840366,0.4117058242823272,0.18827763446179,13,Bee,Apis mellifera
0.0109960416666666,10,255,137.159940129971,136.0,52.05805245710648,0,245,107.28282525908944,103.0,48.880828105754325,0,255,99.5560296318751,91.0,51.476520825639454,263838.0,5855.546606855836,0.5680838726578105,0.7286752338578045,0.4782168957717069,362079.0,722.5672445013412,594.6516449135594,1.2151101416803043,129.95635983088448,0.0966968498556908,1.4780879347081448,1.5399680603948895,0.3385634436701509,0.8781287150216751,0.5216781638046953,0.0327905564120969,0.33668137807457,0.395691156816707,0.3239139620407435,0.1926566269300726,0.542628894607425,0.2042435166009809,14,Bee,Apis mellifera
0.0159606666666666,9,255,123.58951432688691,125.0,51.207615915481725,0,254,94.87885844367403,98.0,45.32117091181814,0,255,80.78055688985422,82.0,41.5175954718133,382766.0,13315.85424949238,0.5998116312066757,0.5081891035002841,0.3658379465378027,753196.0,960.2140549879086,768.3068664958099,1.2497793484098,463.2385697625293,0.0271272114081543,-0.9219013461882124,2.130838537600832,0.3393765976335888,0.8970526545560477,0.6290882054853749,0.0307942214588141,0.2242330022912394,0.3402977793358002,0.3848411657242828,0.1777292001861095,0.4869011319493756,0.2006560763078586,15,Bee,Apis mellifera
0.0168067083333333,13,255,107.12669792072114,100.0,46.72087409835131,0,255,87.01905489127606,84.0,40.77949541829756,0,255,66.91029623587804,62.0,34.57744720677461,403190.0,9811.265832607452,0.8396669167777108,0.5330627408724624,0.3469912905779889,756365.0,1216.791897741653,660.8417620177453,1.8412757299514904,238.7483252017421,0.0526343822673545,-1.3297329484891638,1.0604458072073315,0.222057810239096,0.9261695016943856,0.651570533191827,0.0254115022068646,0.1562248121513038,0.2387791141462484,0.3890571689380216,0.1476179164308249,0.4225715192798393,0.1829923930519016,16,Bee,Apis mellifera
0.0147916666666666,3,255,122.81285070422535,117.0,48.48137159819738,0,255,106.66628169014083,110.0,47.31637552320597,0,255,74.72309014084507,66.0,44.37497448299574,354820.0,8034.490003862593,0.4404651193206806,0.5625794749342796,0.3465905538884721,630702.0,837.6877476410702,752.0506986187661,1.1138713775275884,181.93176715565056,0.0690718878336849,-0.2371480071130849,1.451008651168611,0.3378922749601076,0.8851748247346122,0.6514523524016383,0.0426281040529849,0.1465071349725619,0.1594697526269348,0.4350289617516943,0.1846391041710724,0.4926065948632974,0.1901129684665978,17,Bee,Apis mellifera
0.013739375,17,255,137.03837207539158,133.0,49.88789876042468,0,255,112.89966185992206,110.0,47.94826171025425,0,255,96.1244082548636,88.0,48.8387449664923,16.0,14.0,1.0,1.0,1.0,16.0,18.43908891458577,0.0,18439088.914585777,12.25,1.0258261726007487,1.5707963267948966,0.1333333333333333,0.1333333333333333,0.9333333333333332,0.5077182070575939,0.0433791193923506,0.2201101075509554,0.3016802147578721,0.3522300831795213,0.1577848639344178,0.5424839574489974,0.1964614521678359,18,Bee,Apis mellifera
0.0123749583333333,7,255,107.66460156431503,106.0,37.61886929525813,0,255,88.38125717595008,96.0,38.37863581415881,0,255,65.91770679362557,63.0,33.291459253623856,39.0,30.27817459305202,0.3965471290828659,0.6290322580645161,0.609375,62.0,9.645600867853856,8.854800156112915,1.0893075730450008,23.50686812018823,0.5345829376379956,-1.5145942853034648,61.94642857142857,5.696428571428571,0.4685913117072832,0.4796562863772604,0.0334503061382781,0.1735876595426974,0.239706378538534,0.4368734475526249,0.1429991065040463,0.4282082021930621,0.1470206979660594,19,Bee,Apis mellifera
0.019336625,8,255,91.69727136974524,88.0,55.17673290675578,0,255,68.29882627742259,61.0,47.40641279552245,0,255,60.56009644909595,49.0,45.91920867051525,464049.0,6528.660171779822,0.6840672012886131,0.6336454800176965,0.4161366864669421,732348.0,1063.970068260415,776.0799734184072,1.3709541602702815,91.85108391265608,0.136812436816847,0.3209856781155192,1.0054744722102542,0.256697005601034,0.9062578328859792,0.5867956515809855,0.029708963243718,0.2741642617824882,0.3572912532579293,0.3977954623959029,0.2127633304540544,0.3638502893502455,0.218318128611643,20,Bee,Apis mellifera
0.0160437916666666,14,235,123.07637429846956,119.0,41.17356949408899,3,207,101.7805537448286,104.0,37.92597211324834,0,255,100.20733097693552,97.0,45.57098349712698,384830.0,13594.378023365382,0.8122700285466187,0.5617349366637765,0.3883092508879561,685074.0,1129.7951125899683,658.9886775318852,1.7144378213316165,480.2305273553508,0.026167371498773,-1.267873521054116,3.3676848972007907,0.3623348951811608,0.9088325419927912,0.6078628401332171,0.0239819552926915,0.362143886554309,0.3684042024241353,0.2892360944034975,0.1593221256783644,0.497383045922972,0.168957666622317,21,Bee,Apis mellifera
0.0138134166666666,9,255,146.08903179879465,162.0,68.4192435397954,0,255,105.82878964291965,111.0,59.33762373156722,0,255,103.90161437250016,99.0,66.66994484915942,330700.0,8780.217059372175,0.4742882240314994,0.598721086858914,0.426159793814433,552344.0,810.915793448456,713.9056347912749,1.1358865288765287,233.1182691553981,0.0539055590104023,-1.4519667496370212,2.5117669215607354,0.3666733744053331,0.8865546322237916,0.5701114511357704,0.0286103551011573,0.3550023019022882,0.4013136656049251,0.3981801608001865,0.1786912031441573,0.5774088396345743,0.2693751690467504,22,Bee,Apis mellifera
0.0167739166666666,4,255,116.20372155181408,119.0,46.68012376230329,0,255,98.59271587335496,103.0,47.23387425382765,0,255,81.48323538032759,77.0,45.55266135576797,402353.0,10520.937151675567,0.9277741929778348,0.7020078653606585,0.422157240464679,573146.0,1287.6168411056506,480.464086682517,2.6799439891466585,275.1069795664682,0.0456781235945452,1.0346085459364514,2.3080495908731966,0.3483069963203791,0.8958278441164667,0.5751338570008718,0.0239114832598009,0.2215591960535871,0.2810871020992992,0.3435167310536066,0.1971637440816272,0.4632084984107659,0.1836863269946331,23,Bee,Apis mellifera
0.0225047916666666,0,255,77.35826999805597,75.0,44.1364841919306,0,255,51.63431491441637,44.0,34.653588575308454,0,255,50.16551104857299,38.0,39.572557564809976,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2000000.0,0.0,25132741.228718348,1.5707963267948966,1.0,1.0,0.5,0.7071067811865476,0.0179404263294096,0.3767476401255217,0.3936692630359417,0.4515600865468007,0.2148183429987644,0.3076078533021198,0.1749255050174538,24,Bee,Megachile centuncularis
0.0114814583333333,4,255,98.57262615448822,103.0,49.209520443925015,0,255,88.2312278855401,93.0,49.10744914858367,0,255,82.66385658035601,87.0,47.791230136855766,275389.0,9157.186576100125,0.7695128609268161,0.4568474277666169,0.3370899432040736,602803.0,908.4676832004347,580.1759114201774,1.5658486767860662,304.49315691443115,0.0412697964765447,1.417542379899995,1.7914648339397503,0.2818613939015277,0.9176457113089342,0.6622994288910242,0.0314929219087612,0.306202821317937,0.3317854687238344,0.2299931974838464,0.1822225299870398,0.3913908223012309,0.1937513827329076,25,Bee,Apis mellifera
0.0163886666666666,3,255,102.49157191961925,110.0,66.54924628065606,2,255,84.50395344343652,87.0,56.551863801877325,0,255,89.83608082821462,86.0,64.94403726542984,393091.0,9340.67499553594,0.7101444637380027,0.6280241629481225,0.4220467858860716,625917.0,1025.6572670779428,722.1201451717092,1.4203415788020388,221.95422783078308,0.0566169463730139,1.279921494499404,2.826341070277241,0.2890081667741243,0.9203981598568232,0.5838517514025315,0.0256833634313089,0.5058082200696014,0.3809059417246061,0.2469222761343455,0.1522523354148967,0.4110334197951237,0.2660091693902358,26,Bee,Andrenidae
0.0037650416666666,9,255,108.01700955058044,108.0,44.818181233127966,0,255,73.94240878254999,69.0,41.26398317986871,0,255,60.03176149002335,52.0,40.269370113633066,90213.0,4626.190401244731,0.7928271644152406,0.7615610596160665,0.6139277547909407,118458.0,467.0459236921874,284.6395230764172,1.640833003949348,237.2345186233568,0.0529702451703921,-0.1829920173429397,7.149942660550458,0.8373880515508955,0.8009003450972876,0.3761360615126367,0.0378414779018888,0.1839119360093203,0.311414101815924,0.4742148030312457,0.229545909528526,0.425472467624958,0.1766993775517242,27,Bee,Apis mellifera
0.0075635,9,255,152.47568916506907,170.0,59.95392429036446,4,255,129.38861527952227,141.0,59.31760473583349,0,255,111.49968599193495,111.0,61.911638080460975,40.0,38.0,1.0,1.0,1.0,40.0,46.17358552246078,0.0,46173585.52246079,36.1,0.3480989089850186,1.5707963267948966,0.0,0.0,1.0,1.0,0.0500100396270055,0.1611399862617376,0.2463298297662003,0.309498082304364,0.2028713753606235,0.5996940932782182,0.2331629965239752,28,Bee,Apis mellifera
0.0149252083333333,0,255,95.33711980569784,93.0,57.236789498780425,0,255,78.6028475314415,72.0,54.29438669731922,0,255,68.72074091651429,58.0,50.89894394597426,358079.0,9100.852665065606,0.7785969718193273,0.6726875830106837,0.5742494707806787,532311.0,937.2774024116944,588.1643521149006,1.593563770128988,231.305156770522,0.0543281040068911,-1.5164382637163494,2.671196699203699,0.4403304007192397,0.8667294524739223,0.435576041907092,0.029696518346495,0.227848502098812,0.3159710891060003,0.3593938401396803,0.1786513538542166,0.3780588560992158,0.2264526598280139,29,Bee,Andrenidae
0.0178554583333333,21,255,138.3798908363689,132.0,49.31233198542175,0,255,99.06911752008608,100.0,44.21555971264026,0,255,77.28227596136568,69.0,48.507611069783465,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12566370.614359174,-0.7853981633974483,0.0,0.0,0.0,0.0,0.0254869971247985,0.2052340102500423,0.291713078378051,0.5058407485825095,0.1933899386001948,0.5470086338275296,0.1924423347447529,30,Bee,Apis mellifera
0.011362125,8,255,130.80313615044133,139.0,50.07429689633281,0,255,110.84205566006946,120.0,49.40002021304206,0,255,93.56194740567162,95.0,47.63672063629761,272676.0,3121.2976900455574,0.5049973671456659,0.7471373653623263,0.4970034995625547,364961.0,719.5820193454861,621.0862681390101,1.1585862645162053,35.72921441521708,0.3517113605780023,1.015962589397892,1.5700374900981606,0.382696512727286,0.8614212264368883,0.5059378453419392,0.0399476246863822,0.1800984959271555,0.2607252648485818,0.3239388058709294,0.1715540632388546,0.5152346464694183,0.1958631285797664,31,Bee,Apis mellifera
0.0098641666666666,2,255,91.086939258258,81.0,68.51819481173814,0,255,76.283416406184,61.0,60.8616971237911,0,255,74.69413280391991,58.0,58.45082250831513,236740.0,3777.013418798096,0.550380254976473,0.6126748170308796,0.4584572721075788,386404.0,731.0271144507778,610.3448543351776,1.1977279881339449,60.25948452217994,0.2085376387468734,-1.4652774061781006,1.305307795521705,0.2655933702000264,0.904855289462781,0.5534543706573826,0.033800174104873,0.4191293726963683,0.3897339205202556,0.2786066553960571,0.1300647232665244,0.3652918813888654,0.2618598280029374,32,Bee,Apis mellifera & Megachile centuncularis
0.0081559166666666,6,255,84.73465071369456,77.0,55.267635366736165,2,255,70.85525845245272,63.0,50.38532092925772,0,255,55.49679680395623,42.0,44.80968301857826,195742.0,3842.261110119098,0.5461122725316016,0.5658297151512699,0.3301634101581475,345938.0,681.1767301867663,570.6299172766271,1.1937276850778031,75.42055582518644,0.1666173164181677,-0.68665030698402,0.6461809730985935,0.168616827228385,0.9360831799727748,0.6744351394584663,0.022585686617158,0.2221546566385825,0.2946016868972034,0.3801498408529321,0.168720137358798,0.3353090833251693,0.2162755686360769,33,Bee,Apis mellifera
0.0080445,7,255,79.30026208382539,70.0,51.360768548920966,5,255,65.87739034951416,51.0,48.33149801074313,0,255,44.33584540162016,32.0,36.9909169742142,192994.0,3898.386001800126,0.5103904941124436,0.603370224473207,0.3978535853288475,319860.0,702.8837311221665,604.4397728572006,1.1628681014811766,78.74552275734567,0.1595820330392934,-0.5375929847804468,0.6917404982288684,0.1571889785234788,0.9408426381973726,0.610846289358478,0.0180784667624041,0.1330144838988593,0.1645311312163962,0.4810398067664539,0.1635655343468005,0.3172021683308167,0.202566212681605,34,Bee,Apis mellifera
0.00541725,5,192,71.2880612857077,57.0,48.883767544162055,5,188,57.11564139246543,37.0,49.54143218502322,0,182,48.08397557186149,28.0,47.2021851276119,130014.0,2342.3889603929565,0.8364902514398012,0.8137674628210906,0.6269965277777778,159768.0,582.406610999441,319.14822627691603,1.8248781069336195,42.20150169805402,0.2977706979308423,0.3275859502717179,2.5172934076137423,0.3142506190034045,0.9046692029109108,0.4083012966168056,0.017028844227617,0.1954622054002012,0.2800849896301634,0.3987200722562919,0.2388955990400356,0.2817233558859573,0.1905728239451997,35,Bee,Apis mellifera
0.0094573333333333,9,255,111.74829497391796,118.0,50.74702261561796,7,255,88.43912572254335,97.0,46.2221421554381,5,238,63.46918616946285,65.0,35.499562430911034,226976.0,3977.7657274770927,0.4783186638832782,0.653917292323294,0.4378665349712945,347102.0,698.7955370368279,613.6726982688984,1.1387104868899194,69.7105428886374,0.1802649942697183,-0.7772964093582181,0.927864031901575,0.18798397193156,0.9306750178434098,0.5653000710721309,0.0177092948237522,0.1408396987383949,0.2105470598807608,0.44915369645928,0.1200691886659898,0.4400199865650475,0.1987404033833637,36,Bee,Apis mellifera
0.0104475,11,255,142.60352556432957,151.0,63.649250228512784,8,255,117.7219869187206,128.0,62.295756441217904,0,255,91.58747307968412,88.0,53.26071983320733,250725.0,3969.921968981947,0.652355711953513,0.6246123031621115,0.3878910238559361,401409.0,815.9114304768624,618.3898313010991,1.3194127541848086,62.85883114889023,0.1999141629693035,0.1524582762393284,1.040897191629103,0.2051799185216166,0.9219970267011164,0.6126048177912178,0.0237002088160319,0.1686052536881664,0.2531504332946938,0.3988567391465012,0.1351451450938118,0.5621701880082015,0.2500728413732999,37,Bee,Apis mellifera
0.01157,0,255,111.84182872371076,109.0,47.0269654511382,0,255,92.67999135695764,91.0,45.57876729106329,0,255,73.69265701526938,65.0,44.09892690014207,277680.0,3460.940258945177,0.6735175510692917,0.7800438226866678,0.5374770631547163,355980.0,740.5007123049595,547.3568229023156,1.3528665055795122,43.13637091611751,0.2913172885775577,0.8094756372659495,1.41768726471968,0.4542931025793121,0.8273229833486915,0.4658079615512713,0.0454145881560297,0.168778539454417,0.227361550700004,0.386567141681543,0.1824240068720974,0.4438341778659028,0.1839100400094071,38,Bee,Apis mellifera
0.0165848333333333,4,255,92.50466791948467,87.0,50.42578035190769,0,255,68.2136465043363,65.0,44.58816868058127,0,255,53.35651800339668,45.0,41.98480314162374,398036.0,4726.337228564847,0.5637815961127164,0.7163146604471703,0.5470894176636172,555672.0,875.8521499486898,723.3872358597594,1.210765281070688,56.121214156805,0.2239148030412922,-0.627362347112852,1.1609236689126698,0.3881058153873254,0.8543100647133673,0.4625312774726474,0.0348915483599936,0.1953164038322659,0.2880481134925698,0.4825437757069726,0.1740892845258879,0.366344338939487,0.1973863307749304,39,Bee,Apis mellifera
0.01470125,8,210,85.4321798033047,90.0,39.00912966809165,5,191,71.09253181418813,72.0,34.21862788442583,0,152,56.04179066405918,52.0,29.16526743057317,15.0,13.65685424949238,0.816496580927726,1.0,0.6,15.0,6.110100926607787,3.5276684147527884,1.732050807568877,12.433977866125206,1.0106476583487134,0.7853981633974483,51.35,3.35,0.7257782101167315,0.4401704215414752,0.0196614048989833,0.1362280920576446,0.1994479929534561,0.3390821326709441,0.1760969898463368,0.3358527380569323,0.1520639905588399,40,Bee,Andrenidae
0.0093895,8,255,107.5233061753377,101.0,55.84521327247111,5,255,97.90795125761043,89.0,55.9019350277954,0,255,77.16804675435327,62.0,52.38133532489914,225348.0,3102.021428024809,0.913694299519834,0.7290927915102886,0.5630096738087624,309080.0,904.307295163318,367.51245071068166,2.460616758465197,42.70078696027955,0.2942889700381509,0.1014209800261357,1.4651275193332536,0.3168975638097528,0.8791971192680611,0.4422650665433023,0.0240372431547285,0.1195839465437955,0.0934894882022378,0.3133030780510575,0.1611737977537698,0.4227403576585861,0.2186849315839545,41,Bee,Andrenidae
0.013253875,3,255,108.27123514192392,102.0,46.35064452495272,0,255,92.4546783487848,91.0,45.368179585141895,0,255,76.25330327922966,68.0,42.863069925177264,318093.0,4469.859089865545,0.4199682943375443,0.6668616352201258,0.3927772344713134,477000.0,742.2699797201068,673.6387895959572,1.1018812918497671,62.81068833093981,0.2000673921633991,1.4171928809368328,0.9822180852641884,0.3188741705481552,0.8796604632452764,0.6081840215443108,0.0412564881026423,0.1886477046024948,0.2444339624737078,0.3521092279738577,0.1643742922116101,0.4296035633431411,0.1806093964628447,42,Bee,Apis mellifera
0.0193913333333333,11,255,119.0475448654038,122.0,47.99796880583717,0,255,85.42250403960533,84.0,44.95245864802464,0,255,76.48012857977791,79.0,42.7223091356597,465392.0,5200.226622233692,0.7786873881560433,0.602012780379272,0.3501251865761471,773060.0,1129.5287683817503,708.6800240523228,1.59384874703108,58.10662177817417,0.2162640027901142,-0.7449794197185979,0.7907115446018158,0.2463115470115849,0.9080639838120174,0.6505720150907851,0.0346002393976216,0.2313847911732242,0.3428378827314722,0.4360854688211933,0.1835390317451456,0.472059556624245,0.1853600363045338,43,Bee,Apis mellifera
0.0125543333333333,9,255,127.00183867456124,127.0,48.30789912343073,0,255,103.29353742399702,106.0,45.1959315936269,0,255,88.42585561426334,85.0,45.46596517587922,301304.0,3657.182899632296,0.334632570671324,0.6441367869267408,0.403002482451635,467764.0,775.167156870922,730.4777503257067,1.0611783268214383,44.39033919683406,0.2830879610682364,-0.8111610664451714,1.137355632218389,0.3478138593070345,0.8717738778244316,0.5975595810416913,0.0399568073673753,0.2168797130241661,0.3203390854631639,0.3447468622067594,0.1541313531949057,0.5002745972668865,0.1895116311258857,44,Bee,Apis mellifera
0.0136154166666666,9,235,89.05096857116627,79.0,46.040288134023065,6,217,74.80014689230957,68.0,42.82184800071397,0,250,47.33235609144046,32.0,42.04209301943399,326770.0,4521.128209211356,0.7181139605213075,0.6563755423429214,0.5158396898363306,497840.0,875.0115414990231,608.9428685097547,1.4369353624920664,62.553478850955365,0.200890035937102,-0.6222588415874928,0.6050099262799843,0.2040071823274281,0.9153692493809784,0.4924084155396202,0.0186962106284624,0.1435813855108852,0.1491459085684257,0.5309815307202836,0.1834552159923657,0.3587561677668588,0.18654993461748,45,Bee,Megachile centuncularis
0.0209344583333333,5,255,98.75631484772912,98.0,45.116983404329694,0,243,84.42244744012564,84.0,42.30267497143755,0,241,68.4666369442725,60.0,44.161856556184176,502427.0,4976.399241129472,0.3545484365939646,0.7571746125038618,0.6004261553758198,663555.0,912.7519138711864,853.4574041843808,1.0694756520900668,49.2898459022186,0.2549484662477621,-0.5036496474533265,1.4792701543821365,0.4055246886993807,0.8498060715586214,0.407570400807738,0.0313369330402571,0.2026653939701191,0.2562525456583712,0.3733941338603807,0.2099724797149351,0.3965257580878885,0.1804472256675323,46,Bee,Megachile centuncularis
0.012116,3,255,94.8547272202047,87.0,59.198221012850674,0,243,82.9542581435017,78.0,52.42729801160636,0,255,109.70195746671068,97.0,66.94287514806337,290784.0,3921.8347032479055,0.4450199976995844,0.7580791490692945,0.5047702370537016,383580.0,743.1996099288074,665.5505840991906,1.116668856860389,52.89420133019557,0.2375755810341623,0.7304585529877139,1.9602635768864416,0.4148589644647463,0.8604562727975296,0.4995798603523548,0.0389968780044886,0.6623493110617982,0.2311747714998426,0.3361070768309867,0.1395596851703366,0.456419400047903,0.2631765932570506,47,Bee,Megachile centuncularis
0.009546375,6,255,109.06776568767376,111.0,62.73058274468275,4,237,89.05055583925835,87.0,54.26655384488815,4,255,110.66532671651106,101.0,66.23459967379456,229113.0,3217.383909759073,0.764018475324264,0.781113202143763,0.5240653820816864,293316.0,740.1328339704734,477.52953425105534,1.5499205407918446,45.18102081844583,0.2781338355513376,0.0966637457593413,2.082045500375809,0.4344625932647711,0.8496795455326479,0.4781219283778057,0.0372895034950947,0.6616132650569772,0.2944353853709573,0.324511430566576,0.1298403769350909,0.4853094581379186,0.2747285642840925,48,Bee,Megachile centuncularis
